property_id,property_name,address,city,state,zip_code,market,submarket,property_type,building_class,total_sqft,rentable_sqft,num_floors,year_built,building_age,last_renovated,parking_spaces,parking_ratio,property_value,value_per_sqft,noi_annual,noi_per_sqft,cap_rate,base_rent_psf,effective_rent_psf,potential_rental_income,effective_rental_income,occupancy_rate,occupied_sqft,vacant_sqft,market_vacancy_rate,opex_total_annual,opex_per_sqft,property_tax_annual,insurance_annual,utilities_annual,maintenance_annual,management_fee_annual,cam_annual,num_tenants,walt_years,walt_months,lease_expiry_next_12mo_sqft,avg_tenant_size_sqft,largest_tenant_sqft,tenant_concentration_risk,loan_amount,loan_to_value,debt_service_coverage_ratio,debt_yield,leed_certified,leed_level,energy_star_score,energy_star_certified,annual_energy_use_kbtu,energy_cost_annual,energy_cost_psf,water_usage_gallons,water_cost_annual,waste_diversion_rate,ghg_emissions_mtco2e,market_tier,market_rent_growth_yoy,market_cap_rate,market_absorption_sf,maintenance_risk_score,tenant_risk_score,market_risk_score,esg_risk_score,management_company,acquisition_date,last_appraisal_date,last_inspection_date
CBRE_00443,Industrial at Dallas - 443,6128 Market Ave,Dallas,TX,45862,Dallas,Dallas_Zone_5,Industrial,B,28043,25799,1,1974,50,1995.0,56,2.0,-2829710.52,-100.91,-164123.21,-5.85,0.058,7.17,6.45,201025.82,178556.35,0.906,25416,2626,0.074,342679.56,12.22,138912.0,9744.48,60863.22,22998.88,7288.01,102872.97,3,2.03,24.4,8413,8472,9400,0.168,-1443195.21,0.669,1.69,0.119,False,,53,False,1164684,77274,3.18,339886,6727,0.11,160.72,1,0.039,0.058,40570,0.77,0.34,0.46,0.62,CBRE,2020-10-18,2023-11-25,2023-01-16
CBRE_00444,Multifamily at Austin - 444,3025 Park St,Austin,TX,68396,Austin,Austin_Zone_1,Multifamily,A,90821,83555,17,1992,32,2019.0,180,3.96,28306366.83,311.67,1828591.3,20.13,0.0646,39.3,35.37,3568992.88,3102961.2,0.887,80573,10248,0.153,1274369.9,14.03,387515.03,34705.99,302236.51,119810.37,126651.48,303450.52,90,0.5,6.0,27246,895,25596,0.157,19951529.07,0.511,1.42,0.103,False,,59,False,4152376,281605,3.57,1293269,28186,0.27,382.87,1,0.044,0.0646,67062,0.45,0.34,0.47,0.55,Colliers,2023-08-15,2024-09-24,2024-03-29
CBRE_00445,Office at Dallas - 445,3329 Market St,Dallas,TX,49579,Dallas,Dallas_Zone_1,Office,A,51627,47497,30,1998,26,2006.0,204,1.98,11218269.43,217.3,807715.4,15.65,0.072,32.53,29.28,1679562.44,1348931.63,0.82,42310,9317,0.192,541216.23,10.48,135677.78,33045.79,115069.77,63012.95,55058.43,139351.5,10,2.06,24.7,15488,4231,9517,0.246,6614297.93,0.505,1.23,0.092,False,,70,False,3020870,113426,3.12,609109,16880,0.28,242.07,1,0.026,0.072,41443,0.41,0.29,0.5,0.51,Colliers,2021-04-08,2024-10-27,2023-06-09
CBRE_00446,Multifamily at Miami - 446,1120 Market St,Miami,FL,87381,Miami,Miami_Zone_5,Multifamily,B,155088,142681,9,2024,0,,465,3.0,53826186.51,347.07,3323767.02,21.43,0.0617,37.93,34.14,5882223.8,5302990.68,0.92,142670,12418,0.099,1979223.67,12.76,529751.8,64765.31,406720.55,156699.96,216448.6,604837.45,155,0.99,11.9,46527,920,29215,0.348,36867812.99,0.738,1.27,0.1,True,Silver,91,True,5359072,374278,2.18,2490735,107399,0.34,978.38,1,0.032,0.0617,51280,0.21,0.3,0.48,0.25,Newmark,2022-08-07,2024-02-28,2024-05-15
CBRE_00447,Data Center at New York - 447,1140 Park Blvd,New York,NY,88346,New York,New York_Zone_5,Data Center,A,38980,35861,1,2023,1,,114,1.95,31626244.56,811.35,1652471.28,42.39,0.0522,67.43,60.69,2628519.96,2228383.71,0.865,33720,5259,0.118,575912.43,14.77,152349.02,15348.84,71779.9,134801.38,90954.44,110678.84,9,7.69,92.3,5068,3747,5527,0.359,21287984.81,0.695,1.35,0.09,True,Gold,100,True,5395866,124581,2.34,450749,23673,0.42,277.4,1,0.022,0.0522,59836,0.1,0.08,0.53,0.19,JLL,2021-12-26,2023-05-25,2024-06-22
CBRE_00448,Medical Office at New York - 448,7037 Park Ave,New York,NY,95061,New York,New York_Zone_3,Medical Office,B,44513,40952,2,2016,8,,132,3.95,29175592.86,655.45,1524424.73,34.25,0.0522,58.09,52.28,2585727.36,2172640.95,0.857,38165,6348,0.118,648216.22,14.56,189324.16,30682.15,151912.77,74765.21,88679.22,112852.7,3,6.6,79.2,6742,12722,14764,0.286,18201570.64,0.728,1.67,0.082,False,,67,False,2446194,156105,3.43,547615,10476,0.2,281.09,1,0.024,0.0522,48386,0.3,0.16,0.53,0.54,Colliers,2023-05-10,2024-09-14,2023-03-31
CBRE_00449,Multifamily at New York - 449,7416 Commerce St,New York,NY,12843,New York,New York_Zone_4,Multifamily,B,61524,56602,9,1975,49,2001.0,244,1.98,37387858.52,607.7,1953515.61,31.75,0.0522,53.09,47.78,3266511.64,2720487.57,0.85,52285,9238,0.118,766971.97,12.47,221675.89,30096.0,186052.62,93439.95,111040.31,124667.19,61,0.82,9.8,18457,857,11884,0.216,20222772.52,0.516,1.88,0.103,False,,52,False,2738103,160853,2.74,691251,43940,0.38,391.89,1,0.017,0.0522,45002,0.82,0.33,0.53,0.53,Newmark,2018-08-02,2023-01-05,2023-04-28
CBRE_00450,Office at Houston - 450,7960 Business St,Houston,TX,88961,Houston,Houston_Zone_1,Office,A,109046,100323,19,2013,11,2022.0,218,3.0,19467405.01,178.52,1460055.38,13.39,0.075,35.31,31.78,3850806.68,2733262.01,0.724,78980,30067,0.224,1273206.64,11.68,298945.0,82025.01,361918.87,180078.18,111561.71,238677.87,18,3.45,41.5,31567,4388,27208,0.131,11334957.96,0.611,1.31,0.098,False,,75,True,5175081,340008,3.33,1192588,78806,0.1,516.94,1,0.023,0.075,30838,0.22,0.21,0.54,0.55,Cushman & Wakefield,2016-04-03,2023-02-19,2024-11-28
CBRE_00451,Office at Chicago - 451,1859 Commerce Way,Chicago,IL,33898,Chicago,Chicago_Zone_4,Office,C,50414,46381,23,2007,17,2012.0,200,3.97,3759451.0,74.57,263161.57,5.22,0.07,21.18,19.06,1067877.85,852226.57,0.814,41054,9360,0.201,589065.0,11.68,137532.92,28167.82,160654.64,83404.55,34784.76,144520.31,5,4.54,54.5,11106,8211,16326,0.267,2053503.67,0.576,1.81,0.098,False,,49,False,3196733,115741,3.02,993377,25717,0.39,380.97,1,0.023,0.07,57760,0.54,0.16,0.56,0.54,Colliers,2016-09-03,2023-03-02,2024-09-06
CBRE_00452,Mixed Use at Houston - 452,5825 Market Plaza,Houston,TX,58352,Houston,Houston_Zone_1,Mixed Use,A,82290,75706,21,2006,18,2016.0,328,1.99,11863553.65,144.17,845278.2,10.27,0.0712,27.62,24.86,2273130.99,1964667.42,0.882,72574,9715,0.157,1119389.23,13.6,265988.56,47142.8,199466.96,212824.92,80190.51,313775.48,16,3.67,44.0,22435,4536,16573,0.194,7926370.5,0.511,1.34,0.098,False,,62,False,3836351,281862,3.02,1020835,60621,0.17,425.57,1,0.032,0.0712,38329,0.31,0.15,0.51,0.57,Colliers,2015-08-10,2023-07-03,2023-12-30
CBRE_00453,Multifamily at San Antonio - 453,187 Market Way,San Antonio,TX,49883,San Antonio,San Antonio_Zone_5,Multifamily,B,100395,92363,24,2019,5,,400,3.98,850020.34,8.47,62986.51,0.63,0.0741,16.61,14.95,1667458.89,1414769.41,0.866,86919,13476,0.109,1351782.9,13.46,457420.95,55536.86,249020.49,131648.49,57745.69,400410.42,100,0.5,6.0,30119,869,29660,0.295,510085.42,0.722,1.6,0.115,False,,56,False,4430407,319973,2.06,1422439,50321,0.39,637.44,2,0.033,0.0741,57849,0.33,0.35,0.39,0.52,CBRE,2022-01-21,2024-11-13,2023-06-11
CBRE_00454,Industrial at Chicago - 454,7727 Market Way,Chicago,IL,76038,Chicago,Chicago_Zone_5,Industrial,B,118846,109339,2,2014,10,,354,3.97,-7637742.22,-64.27,-427713.56,-3.6,0.056,6.83,6.15,811554.09,742326.97,0.933,110927,7919,0.058,1170040.54,9.84,305053.04,45018.41,234479.99,128849.06,30299.06,426340.98,1,2.7,32.4,35654,110927,110927,0.238,-4687505.21,0.502,1.49,0.103,False,,66,False,4275999,415907,3.34,1681925,41999,0.33,696.03,1,0.021,0.056,80618,0.29,0.51,0.51,0.5,JLL,2020-07-31,2024-09-09,2023-12-08
CBRE_00455,Office at New York - 455,7638 Main Way,New York,NY,29564,New York,New York_Zone_3,Office,B,50006,46006,9,2003,21,2011.0,150,2.0,33664268.36,673.2,1851534.76,37.03,0.055,65.15,58.63,3257816.61,2547715.15,0.798,39905,10102,0.168,696180.39,13.92,219550.02,18820.73,111397.04,57539.61,103988.37,184884.63,13,2.36,28.3,15002,3070,14238,0.28,20042344.49,0.708,1.57,0.09,False,,58,False,2758432,114200,3.38,752038,17822,0.2,391.35,1,0.026,0.055,60850,0.52,0.27,0.54,0.57,Cushman & Wakefield,2021-04-03,2023-05-21,2024-11-09
CBRE_00456,Office at Austin - 456,4592 Park Ave,Austin,TX,46326,Austin,Austin_Zone_3,Office,C,106469,97952,22,1973,51,1984.0,212,1.99,13467411.74,126.49,915784.0,8.6,0.068,27.54,24.78,2931985.77,2207304.98,0.768,81790,24680,0.218,1291520.98,12.13,317697.7,62426.33,194548.12,230536.7,90094.08,396218.05,17,4.23,50.7,25192,4811,15876,0.136,7098819.58,0.681,1.27,0.099,False,,41,False,5520803,330161,3.41,2158216,54226,0.33,623.63,1,0.039,0.068,54472,1.03,0.15,0.49,0.59,CBRE,2017-12-03,2024-06-02,2023-05-08
CBRE_00457,Office at New York - 457,8694 Park Plaza,New York,NY,68491,New York,New York_Zone_5,Office,B,122556,112751,30,2013,11,2022.0,366,2.99,82733466.76,675.07,4550340.67,37.13,0.055,62.61,56.35,7672747.05,6342788.03,0.844,103380,19176,0.168,1792447.36,14.63,371306.33,86811.14,420870.41,207281.41,258889.31,447288.76,9,3.92,47.1,31254,11487,24219,0.125,53328140.07,0.708,1.32,0.086,True,Certified,84,True,7416383,305114,2.01,2902050,70318,0.3,708.34,1,0.025,0.055,56918,0.3,0.16,0.54,0.29,CBRE,2021-08-19,2024-01-24,2024-10-10
CBRE_00458,Retail at San Antonio - 458,1973 Park Ave,San Antonio,TX,98022,San Antonio,San Antonio_Zone_5,Retail,C,42459,39062,1,2024,0,,168,1.98,1277928.54,30.1,92010.85,2.17,0.072,12.06,10.85,512083.41,465751.93,0.928,39405,3053,0.058,373741.08,8.8,85417.35,20469.9,78005.58,81622.96,19010.28,89215.0,2,5.19,62.2,8188,19703,12409,0.237,921441.0,0.697,1.68,0.094,False,,69,False,2201604,156557,3.19,924194,27575,0.36,266.94,2,0.028,0.072,19411,0.44,0.19,0.36,0.48,Colliers,2022-12-13,2023-06-04,2023-03-13
CBRE_00459,Mixed Use at San Antonio - 459,5825 Commerce Blvd,San Antonio,TX,74105,San Antonio,San Antonio_Zone_4,Mixed Use,A,97164,89391,29,1979,45,1991.0,291,2.0,11140305.87,114.65,825496.66,8.5,0.0741,26.78,24.1,2602275.82,2207204.32,0.865,84095,13069,0.109,1381707.65,14.22,384042.39,36152.8,327422.74,265453.98,90089.97,278545.76,11,2.89,34.7,29149,7645,14303,0.238,5723281.66,0.52,1.31,0.115,False,,61,False,5108118,336259,2.74,1282401,21646,0.26,578.53,2,0.032,0.0741,14656,0.48,0.22,0.39,0.54,CBRE,2021-12-30,2024-04-01,2024-01-20
CBRE_00460,Industrial at San Antonio - 460,6634 Market St,San Antonio,TX,80030,San Antonio,San Antonio_Zone_3,Industrial,B,50337,46310,1,1985,39,2012.0,100,3.97,-2100405.64,-41.73,-130225.15,-2.59,0.062,7.34,6.61,369434.15,339079.48,0.937,47144,3193,0.065,469304.63,9.32,156647.77,21758.52,82198.77,62684.22,13839.98,132175.37,3,2.63,31.6,15101,15715,14696,0.273,-1410252.59,0.744,1.2,0.086,False,,47,False,1727582,139421,3.57,624641,39548,0.22,264.79,2,0.03,0.062,61426,0.53,0.29,0.36,0.6,Colliers,2017-09-08,2023-12-27,2023-10-31
CBRE_00461,Industrial at San Antonio - 461,270 Business Ave,San Antonio,TX,15151,San Antonio,San Antonio_Zone_5,Industrial,B,55142,50731,2,2017,7,,165,3.99,-4087692.29,-74.13,-253436.92,-4.6,0.062,6.15,5.53,338898.36,311342.45,0.937,51692,3450,0.065,564779.37,10.24,114099.07,26104.38,159799.16,43816.22,12707.86,208252.7,1,3.15,37.7,16543,51692,51692,0.268,-3004952.26,0.523,1.41,0.099,False,,70,False,1928415,170079,2.6,1103328,32371,0.3,348.02,2,0.024,0.062,6130,0.32,0.48,0.36,0.5,Newmark,2015-03-20,2024-07-26,2024-03-24
CBRE_00462,Office at Los Angeles - 462,918 Commerce Way,Los Angeles,CA,18434,Los Angeles,Los Angeles_Zone_2,Office,B,66215,60918,17,1987,37,2003.0,264,3.99,29292738.64,442.39,1816149.8,27.43,0.062,49.26,44.34,3262094.11,2668206.25,0.835,55266,10950,0.195,852056.46,12.87,218003.18,41548.36,120361.76,139440.72,108906.38,223796.06,4,3.29,39.5,19865,13816,18551,0.252,15659934.71,0.704,1.62,0.08,False,,41,False,3670652,184830,2.59,1428188,48979,0.25,466.86,1,0.03,0.062,24488,0.72,0.25,0.54,0.61,Colliers,2017-02-09,2023-08-26,2023-09-03
CBRE_00463,Office at Los Angeles - 463,6845 Commerce Plaza,Los Angeles,CA,61761,Los Angeles,Los Angeles_Zone_2,Office,B,72594,66787,38,2010,14,2019.0,288,3.97,31977272.01,440.49,1982590.86,27.31,0.062,46.95,42.25,3408238.03,2821488.76,0.845,61323,11271,0.195,838897.9,11.56,197135.78,38548.36,136217.3,136295.13,115162.81,215538.52,10,3.24,38.9,21778,6132,19955,0.105,16182305.25,0.73,1.48,0.12,False,,55,False,4410240,156878,3.32,1020864,25134,0.23,364.88,1,0.031,0.062,91606,0.36,0.2,0.54,0.57,Colliers,2020-06-17,2024-03-23,2023-09-04
CBRE_00464,Industrial at Miami - 464,9966 Business Blvd,Miami,FL,84992,Miami,Miami_Zone_2,Industrial,A,119990,110391,2,2011,13,2017.0,476,1.98,12104781.87,100.88,629448.66,5.25,0.052,17.29,15.56,2074204.48,1960991.3,0.965,115756,4234,0.045,1331542.64,11.1,394746.29,41830.07,273480.67,85896.57,80040.46,455548.58,1,2.24,26.9,35997,115756,115756,0.297,8117125.13,0.534,1.27,0.11,True,Silver,100,True,4571360,330701,2.15,1221677,44744,0.64,484.39,1,0.032,0.052,30202,0.19,0.53,0.44,0.12,Cushman & Wakefield,2023-09-24,2023-05-12,2023-10-16
CBRE_00465,Office at Los Angeles - 465,3144 Market Ave,Los Angeles,CA,13883,Los Angeles,Los Angeles_Zone_1,Office,A,69738,64159,34,2012,12,2021.0,207,1.98,31395751.98,450.2,1946536.62,27.91,0.062,53.32,47.99,3718233.88,2882862.36,0.791,55173,14564,0.195,936325.73,13.43,166586.67,20993.89,234532.65,127783.47,117667.85,268761.2,4,2.38,28.5,20921,13793,12832,0.032,17282545.62,0.602,1.5,0.093,False,,68,False,3296366,140086,3.94,1684341,34185,0.32,556.52,1,0.028,0.062,119793,0.18,0.33,0.54,0.5,CBRE,2020-05-15,2024-02-15,2024-02-16
CBRE_00466,Retail at New York - 466,877 Business Blvd,New York,NY,12566,New York,New York_Zone_2,Retail,C,42574,39168,2,2023,1,,84,1.97,36638251.74,860.58,1905189.09,44.75,0.052,66.73,60.06,2841137.8,2469577.5,0.887,37761,4813,0.112,564388.41,13.26,119980.4,26781.04,94868.78,78692.06,100799.08,143267.05,6,2.38,28.6,12772,6294,12473,0.106,21935161.69,0.73,1.6,0.108,False,,70,False,2326571,105199,2.34,469487,31431,0.23,204.42,1,0.019,0.052,30099,0.44,0.27,0.52,0.52,JLL,2021-07-14,2023-10-30,2024-08-14
CBRE_00467,Industrial at San Antonio - 467,2237 Business Plaza,San Antonio,TX,64004,San Antonio,San Antonio_Zone_2,Industrial,C,76372,70262,2,2008,16,2018.0,228,3.98,-6742180.63,-88.28,-418015.2,-5.47,0.062,5.0,4.5,381932.99,350554.76,0.937,71528,4844,0.065,768569.96,10.06,218501.11,36434.56,118974.53,132172.09,14308.36,248179.32,2,2.11,25.3,22912,35764,24834,0.257,-4882914.12,0.538,1.48,0.099,False,,36,False,2456689,263540,3.82,1236256,58419,0.2,463.36,2,0.031,0.062,19648,0.53,0.38,0.36,0.65,JLL,2020-09-26,2024-07-15,2024-08-15
CBRE_00468,Multifamily at Miami - 468,9314 Park Blvd,Miami,FL,65535,Miami,Miami_Zone_3,Multifamily,B,114695,105520,16,1971,53,1990.0,228,3.98,46639192.68,406.64,2879970.15,25.11,0.0617,44.41,39.97,5093225.35,4497307.97,0.901,103343,11353,0.099,1617337.82,14.1,552313.38,65912.23,310930.8,201598.5,183563.59,303019.32,114,0.84,10.0,34409,907,18140,0.175,26865164.07,0.532,1.36,0.113,False,,51,False,5084803,447256,2.1,2510241,71048,0.3,578.47,1,0.043,0.0617,43319,0.81,0.31,0.48,0.56,Cushman & Wakefield,2015-09-11,2024-06-03,2023-04-17
CBRE_00469,Mixed Use at Miami - 469,9346 Business Way,Miami,FL,49266,Miami,Miami_Zone_5,Mixed Use,B,172279,158497,18,2024,0,,516,3.0,66264163.88,384.63,4091812.12,23.75,0.0617,43.68,39.31,7525268.91,6519486.34,0.884,152299,19980,0.099,2427674.22,14.09,764421.57,101105.92,323938.09,381963.38,266101.48,590143.77,7,4.2,50.4,41050,21757,29326,0.236,40237738.31,0.691,1.96,0.119,False,,69,False,8345104,672022,2.07,3650384,100895,0.39,861.07,1,0.038,0.0617,42305,0.21,0.14,0.48,0.47,JLL,2019-05-11,2024-01-03,2023-11-06
CBRE_00470,Retail at Los Angeles - 470,4275 Market Ave,Los Angeles,CA,66938,Los Angeles,Los Angeles_Zone_4,Retail,A,28204,25948,3,1986,38,2009.0,56,2.98,17773718.17,630.18,1030875.65,36.55,0.058,56.13,50.52,1583135.55,1439761.81,0.928,26173,2031,0.068,408886.16,14.5,120235.69,18527.36,91589.24,61529.75,58765.79,58238.33,2,7.65,91.8,3686,13087,8170,0.25,10337022.47,0.657,1.76,0.086,False,,59,False,1158885,96804,2.86,658227,10920,0.21,117.6,1,0.027,0.058,60934,0.52,0.19,0.49,0.57,Newmark,2017-09-10,2024-04-24,2024-08-05
CBRE_00471,Data Center at Miami - 471,2847 Market Plaza,Miami,FL,83098,Miami,Miami_Zone_4,Data Center,C,87588,80581,2,1987,37,1997.0,348,3.97,15507001.25,177.04,957557.33,10.93,0.0617,25.6,23.04,2242443.77,2014005.0,0.916,80271,7317,0.099,1056447.67,12.06,225446.1,68893.89,181578.42,176898.21,82204.29,321426.77,4,6.21,74.5,14113,20068,15674,0.053,11256652.62,0.698,1.35,0.119,False,,41,False,12419185,204793,3.0,1828779,21894,0.11,572.58,1,0.046,0.0617,13364,0.7,0.11,0.48,0.66,CBRE,2019-01-25,2024-11-07,2024-01-17
CBRE_00472,Multifamily at Dallas - 472,7231 Main St,Dallas,TX,24975,Dallas,Dallas_Zone_2,Multifamily,C,121392,111681,6,2018,6,,363,2.99,7624154.55,62.81,521492.17,4.3,0.0684,19.47,17.53,2364076.49,1924131.87,0.831,100818,20574,0.134,1402639.7,11.55,302191.84,37278.94,288541.48,215996.32,78535.99,480095.13,121,0.83,10.0,36418,833,18363,0.127,5462886.16,0.589,1.57,0.083,True,Platinum,74,False,4640817,407093,3.47,1656072,60974,0.25,882.54,1,0.032,0.0684,36053,0.39,0.34,0.49,0.34,JLL,2022-10-17,2024-11-05,2023-12-31
CBRE_00473,Industrial at San Antonio - 473,8423 Main Ave,San Antonio,TX,77393,San Antonio,San Antonio_Zone_4,Industrial,B,115483,106244,2,1986,38,2017.0,230,1.99,-8023519.93,-69.48,-497458.24,-4.31,0.062,7.17,6.46,828584.03,753612.46,0.928,107177,8305,0.065,1251070.7,10.83,576454.75,36408.29,194297.6,90177.77,30759.69,322972.6,4,2.89,34.7,34645,26794,37202,0.408,-4942382.35,0.562,1.58,0.095,False,,41,False,3574469,404464,2.3,2538714,61999,0.32,846.27,2,0.022,0.062,41597,0.69,0.25,0.36,0.59,CBRE,2015-03-05,2024-10-13,2024-02-29
CBRE_00474,Multifamily at San Antonio - 474,5144 Park Plaza,San Antonio,TX,75123,San Antonio,San Antonio_Zone_1,Multifamily,B,119811,110226,9,2016,8,,238,3.97,1570932.43,13.11,116406.09,0.97,0.0741,17.05,15.34,2042624.09,1768710.62,0.884,105861,13949,0.109,1652304.52,13.79,597581.3,71619.77,368027.15,219319.55,72192.27,323564.48,119,0.56,6.7,35943,890,23065,0.198,1008681.09,0.513,1.58,0.095,False,,61,False,5101820,340869,2.57,2822930,37244,0.17,805.78,2,0.039,0.0741,12599,0.34,0.34,0.39,0.57,Colliers,2020-06-02,2023-02-22,2024-03-11
CBRE_00475,Retail at Miami - 475,1754 Park Plaza,Miami,FL,92511,Miami,Miami_Zone_4,Retail,B,44547,40983,2,2002,22,2014.0,132,2.96,18685261.83,419.45,1121115.71,25.17,0.06,41.49,37.34,1848077.8,1688951.31,0.933,41542,3005,0.052,567835.6,12.75,215943.67,26694.55,79113.29,55644.01,68936.79,121503.29,4,7.09,85.1,6284,10386,8523,0.364,10239979.62,0.567,1.48,0.105,True,Platinum,74,False,2086972,124059,3.13,607067,11018,0.68,182.54,1,0.032,0.06,44679,0.52,0.11,0.45,0.19,CBRE,2015-06-28,2024-07-04,2023-07-02
CBRE_00476,Retail at Dallas - 476,1559 Commerce St,Dallas,TX,91119,Dallas,Dallas_Zone_4,Retail,C,31722,29184,1,2020,4,,124,2.93,1629213.8,51.36,110786.54,3.49,0.068,16.0,14.4,507594.5,472178.03,0.949,30111,1611,0.054,361391.49,11.39,102020.37,11072.55,109472.74,34481.54,19272.57,85071.72,2,3.9,46.8,8128,15056,5687,0.355,990884.95,0.64,1.93,0.103,False,,57,False,1345187,85218,3.06,390928,18003,0.3,253.68,1,0.038,0.068,32305,0.42,0.26,0.46,0.54,Newmark,2019-08-03,2024-07-03,2023-05-02
CBRE_00477,Mixed Use at Chicago - 477,1478 Main St,Chicago,IL,33765,Chicago,Chicago_Zone_4,Mixed Use,B,156931,144377,14,2014,10,,624,3.98,16719396.91,106.54,1111839.89,7.08,0.0665,25.97,23.38,4076252.12,3510474.28,0.879,137908,19024,0.141,2398634.39,15.28,784327.61,93354.84,449186.26,349324.8,143284.66,579156.2,9,1.09,13.0,47079,15323,46128,0.236,10666473.4,0.698,1.33,0.094,False,,58,False,9022241,329590,3.02,2703236,102121,0.3,804.68,1,0.015,0.0665,52535,0.29,0.34,0.55,0.54,Newmark,2016-01-14,2023-05-16,2024-12-30
CBRE_00478,Office at Houston - 478,9235 Market Ave,Houston,TX,96488,Houston,Houston_Zone_3,Office,B,93833,86327,12,1989,35,1995.0,372,2.97,9638740.38,102.72,722905.53,7.7,0.075,25.7,23.13,2411103.46,1765369.84,0.747,70105,23728,0.224,1042464.31,11.11,225018.38,62772.52,301216.22,185528.86,72055.91,195872.41,8,2.6,31.2,28150,8763,23211,0.402,6858464.44,0.614,1.81,0.088,False,,51,False,5289513,201670,2.7,1256234,59241,0.14,559.28,1,0.032,0.075,100901,0.6,0.29,0.54,0.62,Newmark,2020-10-03,2023-03-19,2024-05-05
CBRE_00479,Office at New York - 479,4994 Commerce Blvd,New York,NY,81980,New York,New York_Zone_5,Office,B,46471,42753,14,1990,34,1995.0,92,3.96,43590916.81,938.03,2397500.42,51.59,0.055,81.13,73.02,3770164.42,3051165.87,0.826,38376,8095,0.168,653665.44,14.07,167922.46,20092.92,147321.6,86395.23,124537.38,107395.85,2,2.01,24.1,13941,19188,9421,0.248,22021739.83,0.593,1.78,0.087,False,,45,False,2664121,119786,3.59,1021242,30915,0.16,283.44,1,0.019,0.055,39886,0.54,0.42,0.54,0.63,Colliers,2016-09-23,2023-05-13,2024-01-15
CBRE_00480,Data Center at Austin - 480,4026 Business Way,Austin,TX,70445,Austin,Austin_Zone_1,Data Center,B,59970,55173,3,2010,14,2018.0,177,2.95,18010023.15,300.32,1163447.5,19.4,0.0646,39.31,35.38,2357427.56,1966972.11,0.851,51059,8912,0.153,803524.61,13.4,196397.49,28789.9,133329.2,127165.82,80284.58,237557.63,3,9.23,110.7,6500,17020,9525,0.057,11413306.54,0.671,1.53,0.115,False,,59,False,10324925,176395,3.95,667695,12115,0.36,331.2,1,0.045,0.0646,46405,0.41,0.16,0.47,0.52,Newmark,2021-04-30,2024-06-12,2024-08-10
CBRE_00481,Retail at San Antonio - 481,8403 Market Blvd,San Antonio,TX,21631,San Antonio,San Antonio_Zone_2,Retail,A,24669,22695,2,1982,42,2008.0,72,3.89,4269365.93,173.07,307394.35,12.46,0.072,22.84,20.56,563432.46,523379.77,0.948,23383,1286,0.058,215985.42,8.76,49580.87,7977.41,52352.94,29606.76,21362.44,55105.0,1,2.91,34.9,7401,23383,23383,0.235,2316069.63,0.743,1.95,0.095,False,,45,False,1412802,51106,3.32,345168,6850,0.28,155.66,2,0.027,0.072,59642,0.5,0.49,0.36,0.59,CBRE,2019-01-04,2023-03-19,2023-04-22
CBRE_00482,Retail at Dallas - 482,5721 Main Way,Dallas,TX,44734,Dallas,Dallas_Zone_5,Retail,A,85232,78413,1,1995,29,2019.0,255,1.99,17253999.18,202.44,1173271.94,13.77,0.068,25.35,22.82,2160784.42,2005535.12,0.947,80723,4509,0.054,832263.17,9.76,171329.24,42692.07,145872.03,79503.98,81858.58,311007.26,9,7.46,89.5,11432,8969,15590,0.047,9379558.72,0.559,1.64,0.092,False,,60,False,3964024,253411,3.19,1173284,25389,0.22,476.81,1,0.026,0.068,46530,0.39,0.05,0.46,0.56,Colliers,2020-08-17,2023-03-13,2023-04-08
CBRE_00483,Mixed Use at Chicago - 483,8312 Park Way,Chicago,IL,53406,Chicago,Chicago_Zone_3,Mixed Use,B,112733,103714,8,1996,28,2010.0,336,3.97,15621674.27,138.57,1038841.34,9.22,0.0665,24.28,21.86,2737702.09,2397950.41,0.894,100758,11975,0.141,1359109.07,12.06,423528.22,66843.86,280435.23,181858.53,97875.53,308567.69,12,2.1,25.2,33820,8396,24473,0.16,11246902.41,0.732,1.17,0.12,False,,46,False,6110165,342796,2.78,2004137,44504,0.39,731.72,1,0.014,0.0665,21128,0.43,0.26,0.55,0.55,CBRE,2015-01-17,2024-06-17,2023-03-22
CBRE_00484,Retail at Dallas - 484,2804 Main Way,Dallas,TX,84922,Dallas,Dallas_Zone_1,Retail,C,60567,55721,3,2009,15,2018.0,180,1.98,847157.11,13.99,57606.68,0.95,0.068,14.6,13.14,884136.65,819358.55,0.946,57274,3292,0.054,761751.86,12.58,211483.9,19999.12,164360.51,120602.5,33443.21,211862.63,4,3.2,38.3,18170,14319,8850,0.404,485528.55,0.635,1.42,0.111,False,,50,False,3407615,164599,3.61,1058467,26525,0.12,469.61,1,0.035,0.068,90218,0.5,0.22,0.46,0.63,Colliers,2015-02-22,2024-08-28,2024-08-28
CBRE_00485,Retail at Los Angeles - 485,9479 Park St,Los Angeles,CA,56993,Los Angeles,Los Angeles_Zone_1,Retail,A,37399,34407,3,1991,33,2009.0,111,3.96,21498729.63,574.85,1246926.32,33.34,0.058,50.05,45.04,1871777.8,1674327.12,0.913,34137,3262,0.068,427400.81,11.43,110555.41,14220.5,94311.57,53239.56,68339.88,86733.89,3,7.03,84.3,5323,11379,8167,0.357,11841266.42,0.536,1.43,0.103,False,,45,False,1868651,118762,2.24,710706,16674,0.34,284.69,1,0.031,0.058,52302,0.48,0.14,0.49,0.57,Newmark,2018-03-05,2024-11-20,2024-10-02
