tenant_id,property_id,tenant_name,industry,credit_rating,lease_sqft,lease_start_date,lease_end_date,lease_term_years,base_rent_psf,annual_rent,rent_escalation_rate,security_deposit,renewal_probability,payment_history_score,tenant_improvements_cost
T_09408,CBRE_00489,Education Corp 9408,Retail,BBB,420,2018-03-03,2025-03-01,7,38.73199578524526,15634,0.02,31940,0.81,0.99,11174
T_09409,CBRE_00489,Manufacturing Corp 9409,Manufacturing,B,490,2022-05-02,2029-04-30,7,37.703736178425665,20099,0.029,37270,0.62,0.93,28125
T_09410,CBRE_00489,Government Corp 9410,Technology,BBB,753,2021-02-14,2026-02-13,5,35.55311031898259,26069,0.021,57348,0.82,1.0,17611
T_09411,CBRE_00489,Manufacturing Corp 9411,Legal,BBB,830,2021-03-02,2028-02-29,7,38.29702316040644,29970,0.038,63191,0.94,0.95,21640
T_09412,CBRE_00489,Manufacturing Corp 9412,Healthcare,AA,754,2022-01-06,2027-01-05,5,35.801519468565914,30119,0.021,57370,0.81,0.89,42281
T_09413,CBRE_00489,Finance Corp 9413,Non-Profit,AA,971,2023-11-04,2033-11-01,10,40.87739568958987,36048,0.039,73929,0.6,0.95,58104
T_09414,CBRE_00489,Education Corp 9414,Manufacturing,A,870,2023-06-22,2030-06-20,7,40.687188386577496,33153,0.027,66208,0.87,0.86,37200
T_09415,CBRE_00489,Retail Corp 9415,Retail,A,762,2022-08-28,2027-08-27,5,40.092006079856134,31132,0.022,58000,0.75,0.85,40464
T_09416,CBRE_00489,Technology Corp 9416,Consulting,B,370,2022-08-04,2027-08-03,5,41.71392880090472,13486,0.036,28184,0.66,0.87,9437
T_09417,CBRE_00489,Non-Profit Corp 9417,Consulting,A,1051,2018-07-22,2028-07-19,10,39.006956912826396,41273,0.021,79993,0.8,0.88,24796
T_09418,CBRE_00489,Consulting Corp 9418,Consulting,BB,653,2019-03-30,2022-03-29,3,40.75428050767453,23601,0.03,49739,0.62,0.89,18882
T_09419,CBRE_00489,Technology Corp 9419,Government,BBB,1075,2021-11-11,2026-11-10,5,35.99187634068897,39802,0.028,81839,0.83,0.87,31895
T_09420,CBRE_00489,Manufacturing Corp 9420,Manufacturing,BB,571,2019-01-20,2026-01-18,7,39.90473938403727,22814,0.025,43470,0.91,0.86,23762
T_09421,CBRE_00489,Legal Corp 9421,Consulting,BB,429,2019-12-01,2029-11-28,10,35.68224447873527,15725,0.037,32632,0.86,0.87,15570
T_09422,CBRE_00489,Non-Profit Corp 9422,Legal,BBB,722,2022-04-13,2032-04-10,10,36.749073820128686,30031,0.028,54941,0.84,0.99,14746
T_09423,CBRE_00489,Legal Corp 9423,Non-Profit,BB,779,2019-03-13,2026-03-11,7,34.62688495861323,28965,0.032,59303,0.77,0.96,41366
T_09424,CBRE_00489,Manufacturing Corp 9424,Retail,B,919,2023-06-06,2028-06-04,5,41.73949439778566,35053,0.02,69955,0.71,0.93,43394
T_09425,CBRE_00489,Technology Corp 9425,Consulting,BBB,796,2018-12-05,2023-12-04,5,37.70151284458548,27813,0.023,60566,0.75,0.91,20446
T_09426,CBRE_00489,Non-Profit Corp 9426,Manufacturing,A,837,2021-09-11,2024-09-10,3,38.51697988556317,29047,0.026,63701,0.82,0.88,23350
T_09427,CBRE_00489,Healthcare Corp 9427,Government,A,967,2022-05-13,2027-05-12,5,40.12213358693103,37279,0.031,73594,0.81,0.87,30608
T_09428,CBRE_00489,Legal Corp 9428,Healthcare,BB,1088,2022-05-25,2025-05-24,3,40.24084628008411,40384,0.031,82824,0.8,0.93,30481
T_09429,CBRE_00489,Healthcare Corp 9429,Manufacturing,BBB,824,2022-08-23,2032-08-20,10,34.30391410610337,32104,0.035,62743,0.92,0.91,18187
T_09430,CBRE_00489,Healthcare Corp 9430,Manufacturing,A,457,2023-03-25,2033-03-22,10,39.39670576683135,17287,0.032,34760,0.62,0.99,17748
T_09431,CBRE_00489,Finance Corp 9431,Finance,B,927,2021-08-27,2028-08-25,7,36.82649531466373,35085,0.033,70575,0.78,0.86,42512
T_09432,CBRE_00489,Consulting Corp 9432,Healthcare,BBB,444,2019-08-08,2026-08-06,7,41.31421685330424,15260,0.037,33830,0.87,0.95,19520
T_09433,CBRE_00489,Consulting Corp 9433,Legal,BBB,801,2019-04-09,2029-04-06,10,38.565777594362174,28542,0.028,60966,0.66,0.85,39199
T_09434,CBRE_00489,Manufacturing Corp 9434,Healthcare,BB,587,2019-12-11,2024-12-09,5,38.18523037601192,21267,0.028,44691,0.79,0.99,31420
T_09435,CBRE_00489,Retail Corp 9435,Education,BB,1064,2023-01-06,2028-01-05,5,37.2888356262629,37142,0.02,81029,0.91,0.95,28529
T_09436,CBRE_00489,Retail Corp 9436,Consulting,B,1022,2020-07-26,2027-07-25,7,40.84325460303212,37413,0.031,77757,0.71,0.98,57548
T_09437,CBRE_00489,Healthcare Corp 9437,Finance,BBB,855,2021-08-24,2031-08-22,10,39.19909512597898,34624,0.033,65119,0.95,0.94,36281
T_09438,CBRE_00489,Education Corp 9438,Education,A,813,2018-04-21,2021-04-20,3,34.36706761431991,29543,0.04,61911,0.76,0.99,42429
T_09439,CBRE_00489,Technology Corp 9439,Education,A,555,2019-08-02,2024-07-31,5,37.62055439605562,19332,0.036,42269,0.63,0.92,12649
T_09440,CBRE_00489,Government Corp 9440,Non-Profit,BBB,841,2022-10-13,2027-10-12,5,36.17401116064536,34039,0.031,64040,0.69,0.88,42595
T_09441,CBRE_00489,Non-Profit Corp 9441,Finance,BB,747,2020-06-17,2027-06-16,7,36.74515344846726,27182,0.024,56895,0.63,0.99,43567
T_09442,CBRE_00489,Non-Profit Corp 9442,Manufacturing,A,659,2023-01-22,2028-01-21,5,37.92092082858356,27054,0.028,50160,0.92,0.97,32867
T_09443,CBRE_00489,Healthcare Corp 9443,Legal,A,933,2023-01-26,2026-01-25,3,39.50229126353289,36407,0.032,71045,0.73,0.9,33382
T_09444,CBRE_00489,Consulting Corp 9444,Finance,AAA,573,2021-01-24,2024-01-24,3,35.55761751235408,20856,0.027,43596,0.93,0.97,23162
T_09445,CBRE_00489,Non-Profit Corp 9445,Non-Profit,A,844,2019-07-31,2026-07-29,7,40.194402964652376,31780,0.024,64253,0.62,0.99,22762
T_09446,CBRE_00489,Manufacturing Corp 9446,Consulting,BB,953,2022-05-07,2027-05-06,5,41.308013387458836,32842,0.038,72539,0.84,0.95,56875
T_09447,CBRE_00489,Legal Corp 9447,Legal,BBB,421,2023-03-29,2028-03-27,5,36.74142277272063,14721,0.023,32041,0.93,0.94,10993
T_09448,CBRE_00489,Education Corp 9448,Retail,BBB,713,2021-06-26,2024-06-25,3,36.154242286280734,27048,0.023,54304,0.7,0.88,24566
T_09449,CBRE_00489,Legal Corp 9449,Healthcare,BBB,969,2023-02-19,2030-02-17,7,36.79796165424878,37681,0.037,73770,0.79,0.91,44454
T_09450,CBRE_00489,Consulting Corp 9450,Government,BBB,612,2018-12-05,2023-12-04,5,40.442746802865656,21347,0.036,46586,0.65,0.97,34305
T_09451,CBRE_00489,Healthcare Corp 9451,Retail,BB,738,2018-10-05,2021-10-04,3,39.60428286295579,25936,0.03,56203,0.87,0.86,34225
T_09452,CBRE_00489,Technology Corp 9452,Retail,A,948,2019-03-22,2024-03-20,5,35.67727817092476,39385,0.034,72162,0.62,0.99,23340
T_09453,CBRE_00489,Education Corp 9453,Legal,BB,1037,2019-04-14,2024-04-12,5,39.0962184040019,39716,0.025,78973,0.8,0.95,57872
T_09454,CBRE_00489,Legal Corp 9454,Legal,BBB,366,2023-09-21,2033-09-18,10,39.85608836731546,13198,0.033,27883,0.63,0.98,17899
T_09455,CBRE_00489,Consulting Corp 9455,Legal,BB,1060,2019-07-17,2022-07-16,3,35.52986354879209,44149,0.033,80684,0.86,0.94,39788
T_09456,CBRE_00489,Technology Corp 9456,Legal,A,618,2021-08-12,2028-08-10,7,40.7637853602352,24742,0.028,47072,0.82,0.97,12782
T_09457,CBRE_00489,Finance Corp 9457,Finance,BB,562,2018-10-19,2023-10-18,5,35.642036388382024,20817,0.036,42747,0.76,0.98,11613
T_09458,CBRE_00489,Retail Corp 9458,Education,B,764,2021-07-08,2024-07-07,3,40.24607496416319,27113,0.025,58121,0.61,0.99,43775
T_09459,CBRE_00489,Government Corp 9459,Manufacturing,BBB,425,2023-07-27,2026-07-26,3,40.100619425770766,14975,0.032,32325,0.85,0.98,12570
T_09460,CBRE_00489,Technology Corp 9460,Retail,BBB,465,2022-10-13,2027-10-12,5,36.12543430815964,16748,0.035,35378,0.7,0.99,23004
T_09461,CBRE_00489,Consulting Corp 9461,Retail,BBB,1054,2020-10-11,2027-10-10,7,41.80687681339969,38252,0.022,80220,0.91,0.93,38363
T_09462,CBRE_00489,Government Corp 9462,Manufacturing,B,596,2021-04-20,2031-04-18,10,39.12539230386943,21456,0.037,45338,0.92,0.9,27029
T_09463,CBRE_00489,Non-Profit Corp 9463,Consulting,A,365,2023-03-19,2030-03-17,7,36.11464857587928,13823,0.033,27767,0.86,0.85,7862
T_09464,CBRE_00489,Government Corp 9464,Retail,BBB,788,2019-07-15,2022-07-14,3,38.02147129721601,32381,0.034,60003,0.77,0.88,38294
T_09465,CBRE_00489,Government Corp 9465,Manufacturing,A,573,2023-04-24,2030-04-22,7,39.88483538609521,20130,0.04,43641,0.8,0.97,11623
T_09466,CBRE_00489,Non-Profit Corp 9466,Consulting,AAA,855,2021-06-12,2026-06-11,5,41.063971512546374,31131,0.031,65098,0.73,0.88,37697
T_09467,CBRE_00489,Retail Corp 9467,Legal,BBB,521,2019-06-15,2024-06-13,5,38.59033781339169,21316,0.037,39649,0.64,0.85,21104
T_09468,CBRE_00489,Retail Corp 9468,Legal,B,1086,2019-08-30,2022-08-29,3,36.817251418513244,37642,0.028,82643,0.79,0.92,46180
T_09469,CBRE_00489,Manufacturing Corp 9469,Retail,BBB,1007,2018-10-08,2021-10-07,3,35.804135824463394,37730,0.03,76671,0.94,0.86,57457
T_09470,CBRE_00489,Non-Profit Corp 9470,Government,BB,464,2020-06-12,2025-06-11,5,40.01776056243955,18415,0.03,35285,0.66,0.95,27379
T_09471,CBRE_00489,Consulting Corp 9471,Manufacturing,BB,959,2022-06-16,2029-06-14,7,37.89740482944107,39314,0.035,73001,0.74,0.91,33526
T_09472,CBRE_00489,Manufacturing Corp 9472,Non-Profit,BB,733,2020-10-11,2027-10-10,7,39.43586291449551,29402,0.021,55808,0.7,0.94,40825
T_09473,CBRE_00490,Education Corp 9473,Manufacturing,BBB,24864,2018-09-04,2023-09-03,5,28.808580719141993,602710,0.028,1320278,0.89,0.94,1474772
T_09474,CBRE_00490,Finance Corp 9474,Manufacturing,BB,718,2020-09-22,2023-09-22,3,25.041539608146184,17238,0.029,38135,0.62,0.86,19854
T_09475,CBRE_00490,Legal Corp 9475,Consulting,BB,705,2019-03-02,2024-02-29,5,24.15818509701624,19804,0.029,37434,0.77,0.97,17385
T_09476,CBRE_00490,Healthcare Corp 9476,Finance,CCC,552,2022-08-18,2032-08-15,10,24.87772774160649,16010,0.031,29298,0.9,0.96,31037
T_09477,CBRE_00490,Healthcare Corp 9477,Retail,AAA,644,2020-10-18,2023-10-18,3,24.291433866430115,18536,0.038,34177,0.69,0.99,35425
T_09478,CBRE_00490,Consulting Corp 9478,Retail,A,686,2021-06-03,2024-06-02,3,28.78597073435969,17143,0.022,36451,0.94,0.95,36190
T_09479,CBRE_00490,Technology Corp 9479,Education,AA,383,2018-08-28,2023-08-27,5,28.225051801042525,10783,0.039,20322,0.88,0.95,13436
T_09480,CBRE_00490,Technology Corp 9480,Non-Profit,A,575,2022-03-19,2027-03-18,5,27.805606951648603,15646,0.034,30551,0.89,0.87,12916
T_09481,CBRE_00490,Retail Corp 9481,Non-Profit,AAA,556,2018-10-04,2028-10-01,10,27.695774211879318,14074,0.029,29515,0.76,0.86,30061
T_09482,CBRE_00490,Consulting Corp 9482,Education,A,340,2021-12-14,2024-12-13,3,25.04122941323684,9435,0.026,18039,0.86,0.93,7892
T_09483,CBRE_00490,Finance Corp 9483,Retail,BB,415,2020-06-16,2023-06-16,3,24.59448352899856,11595,0.03,22033,0.89,0.93,12425
T_09484,CBRE_00490,Healthcare Corp 9484,Manufacturing,BB,682,2023-09-08,2026-09-07,3,27.76881860396099,16500,0.039,36205,0.67,0.96,14234
T_09485,CBRE_00490,Non-Profit Corp 9485,Healthcare,BBB,565,2022-11-18,2025-11-17,3,26.744504869567663,15027,0.023,30009,0.93,0.99,18041
T_09486,CBRE_00490,Retail Corp 9486,Retail,BBB,520,2018-02-12,2023-02-11,5,28.588477081490066,14808,0.028,27636,0.85,0.97,27427
T_09487,CBRE_00490,Non-Profit Corp 9487,Manufacturing,BB,851,2020-11-26,2025-11-25,5,25.499250189409707,21444,0.026,45173,0.79,0.94,27912
T_09488,CBRE_00490,Manufacturing Corp 9488,Consulting,BBB,567,2020-03-26,2023-03-26,3,24.176227413376992,14428,0.039,30099,0.64,0.86,26966
T_09489,CBRE_00490,Government Corp 9489,Healthcare,B,767,2023-05-30,2026-05-29,3,28.307013252057033,21045,0.033,40719,0.87,0.86,26904
T_09490,CBRE_00490,Finance Corp 9490,Legal,BBB,342,2018-08-22,2023-08-21,5,24.812397642274615,9527,0.03,18152,0.64,0.97,19168
T_09491,CBRE_00490,Technology Corp 9491,Government,BBB,292,2020-12-01,2023-12-01,3,26.102095323575597,7281,0.027,15518,0.78,0.93,7550
T_09492,CBRE_00490,Consulting Corp 9492,Healthcare,CCC,627,2023-04-09,2026-04-08,3,24.21046632522076,17929,0.039,33311,0.84,0.99,31568
T_09493,CBRE_00490,Legal Corp 9493,Retail,BBB,392,2020-11-12,2027-11-11,7,26.13049939104508,10067,0.038,20841,0.9,0.98,13865
T_09494,CBRE_00490,Non-Profit Corp 9494,Finance,BBB,537,2019-05-24,2029-05-21,10,24.904745768472264,12881,0.021,28540,0.85,0.9,24801
T_09495,CBRE_00490,Consulting Corp 9495,Healthcare,CCC,608,2023-04-01,2030-03-30,7,25.489139524348598,15593,0.03,32273,0.77,0.93,32871
T_09496,CBRE_00490,Manufacturing Corp 9496,Finance,A,701,2022-08-31,2027-08-30,5,26.131601019497754,20136,0.021,37223,0.94,0.88,18942
T_09497,CBRE_00490,Consulting Corp 9497,Technology,B,566,2020-08-25,2025-08-24,5,27.409597224923054,14183,0.033,30060,0.89,0.98,32824
T_09498,CBRE_00490,Consulting Corp 9498,Education,CCC,317,2023-08-31,2033-08-28,10,29.127194550235078,8177,0.034,16813,0.91,0.93,12342
T_09499,CBRE_00490,Non-Profit Corp 9499,Legal,AA,706,2021-01-14,2024-01-14,3,26.41340989473549,18412,0.03,37471,0.83,0.89,14157
T_09500,CBRE_00490,Legal Corp 9500,Healthcare,AA,600,2018-08-28,2028-08-25,10,27.20318212673743,14412,0.029,31846,0.71,0.92,33657
T_09501,CBRE_00490,Manufacturing Corp 9501,Finance,BBB,583,2019-04-03,2024-04-01,5,28.68645167052912,16655,0.022,30939,0.67,0.95,13539
T_09502,CBRE_00490,Consulting Corp 9502,Retail,A,605,2022-04-17,2027-04-16,5,24.807403000242363,16416,0.037,32100,0.78,0.98,16619
T_09503,CBRE_00490,Consulting Corp 9503,Legal,A,608,2020-04-29,2023-04-29,3,24.08412834260535,17603,0.039,32293,0.82,0.92,23573
T_09504,CBRE_00490,Technology Corp 9504,Government,BBB,654,2021-10-30,2026-10-29,5,27.58731988123443,17753,0.025,34724,0.79,0.95,13502
T_09505,CBRE_00490,Non-Profit Corp 9505,Manufacturing,BB,848,2020-07-18,2030-07-16,10,28.102891073126703,23595,0.035,45007,0.72,0.97,49965
T_09506,CBRE_00490,Legal Corp 9506,Government,B,349,2022-02-26,2029-02-24,7,25.72748595085113,9026,0.035,18529,0.9,0.93,19050
T_09507,CBRE_00490,Legal Corp 9507,Finance,BBB,299,2022-11-16,2027-11-15,5,27.376267502261385,7327,0.037,15891,0.63,0.88,14826
T_09508,CBRE_00490,Technology Corp 9508,Technology,A,427,2020-06-19,2023-06-19,3,24.756511381540793,11526,0.02,22665,0.91,0.91,17096
T_09509,CBRE_00490,Education Corp 9509,Finance,BBB,432,2023-08-26,2026-08-25,3,26.054371179335774,12481,0.025,22953,0.69,0.87,12962
T_09510,CBRE_00490,Government Corp 9510,Education,AAA,833,2020-10-16,2023-10-16,3,25.23884051055643,20167,0.021,44249,0.75,0.85,17215
T_09511,CBRE_00490,Retail Corp 9511,Healthcare,BBB,647,2019-11-08,2024-11-06,5,26.67682935533425,17175,0.034,34331,0.83,0.85,15085
T_09512,CBRE_00490,Healthcare Corp 9512,Finance,BBB,728,2022-09-21,2029-09-19,7,27.34655648487464,19377,0.033,38644,0.76,0.91,20053
T_09513,CBRE_00490,Finance Corp 9513,Retail,A,480,2020-06-16,2023-06-16,3,28.50777376893012,12908,0.033,25498,0.69,0.85,27213
T_09514,CBRE_00490,Education Corp 9514,Government,BBB,331,2020-01-06,2027-01-04,7,25.90940399409019,8426,0.023,17602,0.92,0.95,17526
T_09515,CBRE_00490,Finance Corp 9515,Education,BBB,346,2020-08-14,2023-08-14,3,25.55261357232535,9027,0.022,18385,0.94,0.87,7913
T_09516,CBRE_00490,Consulting Corp 9516,Retail,BBB,626,2020-11-13,2025-11-12,5,28.803039122562254,16103,0.026,33247,0.93,0.98,24463
T_09517,CBRE_00490,Healthcare Corp 9517,Legal,BB,439,2021-11-17,2028-11-15,7,24.45585568093597,12221,0.038,23320,0.62,0.91,15957
T_09518,CBRE_00490,Retail Corp 9518,Consulting,A,756,2019-10-06,2026-10-04,7,25.98742955932657,18082,0.029,40170,0.63,0.99,43924
T_09519,CBRE_00490,Healthcare Corp 9519,Manufacturing,BBB,609,2022-02-24,2025-02-23,3,26.057532464351823,17597,0.031,32315,0.91,0.86,25749
T_09520,CBRE_00490,Education Corp 9520,Government,BBB,688,2022-01-09,2027-01-08,5,27.178408171779093,18393,0.035,36540,0.91,0.93,16216
T_09521,CBRE_00490,Consulting Corp 9521,Consulting,BBB,352,2020-01-15,2027-01-13,7,25.894265336860286,9081,0.021,18676,0.7,0.9,8241
T_09522,CBRE_00490,Government Corp 9522,Technology,BBB,529,2020-09-30,2023-09-30,3,29.163990679006805,13007,0.024,28092,0.81,0.97,25443
T_09523,CBRE_00490,Finance Corp 9523,Government,BB,629,2021-05-26,2024-05-25,3,25.38815168362592,15487,0.037,33390,0.87,0.95,29073
T_09524,CBRE_00490,Legal Corp 9524,Healthcare,B,672,2020-06-04,2027-06-03,7,24.753944119503732,18118,0.03,35677,0.79,0.86,23699
T_09525,CBRE_00490,Technology Corp 9525,Education,BB,375,2018-12-08,2023-12-07,5,25.049524202149446,10673,0.023,19896,0.65,1.0,7925
T_09526,CBRE_00490,Manufacturing Corp 9526,Retail,BBB,307,2019-04-23,2024-04-21,5,26.72283076381297,8220,0.036,16295,0.63,0.99,10351
T_09527,CBRE_00490,Healthcare Corp 9527,Legal,BB,650,2023-05-01,2028-04-29,5,25.558895785995293,16761,0.033,34491,0.62,0.91,33296
T_09528,CBRE_00490,Government Corp 9528,Government,BBB,675,2022-12-22,2027-12-21,5,26.060442191285635,19233,0.039,35841,0.92,0.91,19373
T_09529,CBRE_00490,Government Corp 9529,Healthcare,AA,638,2022-11-06,2027-11-05,5,26.565158128215334,17275,0.023,33899,0.63,0.91,32563
T_09530,CBRE_00490,Non-Profit Corp 9530,Manufacturing,BBB,384,2022-07-11,2027-07-10,5,28.07616406055326,10802,0.03,20394,0.87,0.91,18136
T_09531,CBRE_00490,Manufacturing Corp 9531,Retail,CCC,469,2022-12-05,2027-12-04,5,26.471626007094077,12923,0.024,24913,0.65,0.86,20125
T_09532,CBRE_00490,Manufacturing Corp 9532,Legal,A,793,2023-08-22,2030-08-20,7,27.856834836101875,20610,0.021,42113,0.75,0.95,19733
T_09533,CBRE_00490,Legal Corp 9533,Government,A,765,2019-08-10,2024-08-08,5,24.670475326385315,22014,0.034,40604,0.93,0.97,22301
T_09534,CBRE_00490,Technology Corp 9534,Finance,B,693,2019-09-08,2022-09-07,3,28.152937661107842,18081,0.027,36809,0.91,0.92,35139
T_09535,CBRE_00490,Consulting Corp 9535,Technology,BBB,661,2021-09-04,2028-09-02,7,25.535193727545852,18729,0.029,35102,0.8,0.94,14780
T_09536,CBRE_00490,Technology Corp 9536,Retail,BB,485,2022-04-21,2025-04-20,3,24.609235676468437,12510,0.031,25730,0.94,0.9,13399
T_09537,CBRE_00490,Healthcare Corp 9537,Government,BB,650,2019-03-20,2022-03-19,3,28.01961696308885,18061,0.037,34514,0.84,0.95,24542
T_09538,CBRE_00490,Education Corp 9538,Finance,A,623,2019-05-20,2024-05-18,5,29.193693206984523,16816,0.029,33093,0.87,1.0,24766
T_09539,CBRE_00490,Technology Corp 9539,Retail,BB,480,2020-03-06,2023-03-06,3,26.749549934593205,12233,0.023,25487,0.86,0.85,16632
T_09540,CBRE_00490,Retail Corp 9540,Education,A,470,2023-06-25,2026-06-24,3,24.025305216361943,11930,0.023,24949,0.63,0.94,13023
T_09541,CBRE_00490,Technology Corp 9541,Technology,BBB,336,2023-09-20,2030-09-18,7,26.733126134565993,8506,0.03,17824,0.86,0.94,13925
T_09542,CBRE_00490,Technology Corp 9542,Healthcare,BBB,499,2019-04-29,2024-04-27,5,27.486752823266016,13337,0.021,26475,0.88,0.94,11884
T_09543,CBRE_00490,Government Corp 9543,Healthcare,A,788,2019-04-29,2024-04-27,5,27.284943014122295,19506,0.035,41835,0.71,0.98,21531
T_09544,CBRE_00490,Healthcare Corp 9544,Finance,AA,749,2022-03-21,2025-03-20,3,28.22586811347555,20017,0.026,39776,0.82,0.91,39543
T_09545,CBRE_00491,Consulting Corp 9545,Healthcare,AAA,21360,2022-05-03,2027-05-02,5,26.904216030698407,559044,0.032,1144896,0.66,0.95,603399
T_09546,CBRE_00491,Retail Corp 9546,Government,BB,7549,2022-04-07,2025-04-06,3,27.39771083621873,199081,0.026,404608,0.73,0.91,415305
T_09547,CBRE_00491,Legal Corp 9547,Finance,BBB,7580,2020-10-23,2027-10-22,7,29.1890055067878,188392,0.038,406263,0.61,0.99,244233
T_09548,CBRE_00491,Manufacturing Corp 9548,Technology,BBB,3110,2018-11-02,2023-11-01,5,27.111459664927935,82214,0.029,166713,0.93,0.94,113824
T_09549,CBRE_00491,Non-Profit Corp 9549,Consulting,CCC,5048,2021-03-20,2026-03-19,5,26.19807731627582,143198,0.021,270584,0.74,0.87,159890
T_09550,CBRE_00491,Legal Corp 9550,Non-Profit,BBB,4617,2022-01-27,2025-01-26,3,29.112129657893707,123916,0.021,247458,0.67,0.97,148784
T_09551,CBRE_00491,Finance Corp 9551,Legal,BBB,6881,2021-03-26,2026-03-25,5,27.623548708669492,193346,0.04,368831,0.6,0.97,357532
T_09552,CBRE_00491,Manufacturing Corp 9552,Education,BB,3640,2019-02-16,2024-02-15,5,25.97855000861584,104161,0.029,195099,0.92,0.91,190546
T_09553,CBRE_00491,Finance Corp 9553,Government,BBB,2834,2019-07-29,2022-07-28,3,25.124439708966726,80235,0.028,151923,0.81,0.87,162951
T_09554,CBRE_00491,Healthcare Corp 9554,Technology,BB,7596,2020-05-05,2023-05-05,3,24.19415062764698,222409,0.021,407127,0.88,0.95,413432
T_09555,CBRE_00491,Legal Corp 9555,Finance,CCC,3206,2021-06-02,2028-05-31,7,28.696011662504134,80553,0.029,171825,0.83,0.89,171647
T_09556,CBRE_00491,Legal Corp 9556,Manufacturing,BBB,4828,2023-08-11,2026-08-10,3,27.788307673445974,134531,0.023,258801,0.87,0.86,281040
T_09557,CBRE_00492,Non-Profit Corp 9557,Retail,B,29065,2019-08-16,2024-08-14,5,17.359357629894205,452415,0.036,994023,0.61,0.86,973156
T_09558,CBRE_00492,Retail Corp 9558,Healthcare,B,6973,2021-05-11,2028-05-09,7,17.034501919554526,108717,0.033,238477,0.82,0.99,369510
T_09559,CBRE_00492,Education Corp 9559,Manufacturing,BBB,6437,2020-01-07,2030-01-04,10,17.58514748003597,114826,0.031,220132,0.9,0.86,325532
T_09560,CBRE_00492,Healthcare Corp 9560,Technology,BBB,7782,2019-12-10,2022-12-09,3,16.52715051499319,120169,0.029,266137,0.82,0.99,290356
T_09561,CBRE_00492,Non-Profit Corp 9561,Healthcare,BB,3971,2022-10-04,2029-10-02,7,16.29921309497139,70631,0.037,135796,0.62,0.96,205687
T_09562,CBRE_00492,Non-Profit Corp 9562,Government,A,5310,2023-10-14,2030-10-12,7,16.735213239364708,98215,0.037,181603,0.88,1.0,122005
T_09563,CBRE_00492,Legal Corp 9563,Retail,BBB,3468,2023-01-23,2030-01-21,7,15.826387511290791,63914,0.034,118620,0.95,0.96,186609
T_09564,CBRE_00492,Healthcare Corp 9564,Retail,BBB,8980,2020-06-01,2027-05-31,7,16.170668088682028,142846,0.024,307123,0.78,0.86,206755
T_09565,CBRE_00492,Non-Profit Corp 9565,Retail,BBB,5866,2018-10-12,2025-10-10,7,16.135597774497302,106333,0.023,200609,0.84,0.95,162678
T_09566,CBRE_00492,Legal Corp 9566,Legal,A,3420,2019-09-21,2022-09-20,3,17.082920152961208,57954,0.036,116964,0.77,0.9,134168
T_09567,CBRE_00492,Healthcare Corp 9567,Healthcare,A,8741,2020-06-06,2027-06-05,7,18.04618655246452,147155,0.034,298949,0.72,0.94,404393
T_09568,CBRE_00492,Healthcare Corp 9568,Government,BBB,3844,2021-07-22,2024-07-21,3,16.62540748334906,69708,0.032,131478,0.75,1.0,180442
T_09569,CBRE_00492,Legal Corp 9569,Non-Profit,AA,8522,2023-02-02,2030-01-31,7,17.55149308699236,141459,0.03,291446,0.67,0.99,396653
